frame_id,num_gt,num_detections,num_matched_gt,num_unmatched_gt,num_tp_dets,num_fp_dets
1908,2,2,2,0,2,0
1910,2,2,2,0,2,0
1912,2,2,2,0,2,0
1914,2,2,2,0,2,0
1916,2,2,2,0,2,0
1918,2,2,2,0,2,0
1920,2,2,2,0,2,0
1922,2,3,2,0,2,1
1924,2,3,2,0,2,1
1926,2,3,2,0,2,1
1928,2,3,2,0,2,1
1930,2,4,2,0,2,2
1932,2,4,2,0,2,2
1934,2,4,2,0,2,2
1936,2,3,2,0,2,1
1938,2,2,2,0,2,0
1940,2,3,2,0,2,1
1942,2,3,2,0,2,1
1944,2,4,2,0,2,2
1946,2,4,2,0,2,2
1948,2,3,2,0,2,1
1950,2,4,2,0,2,2
1952,2,3,2,0,2,1
1954,2,4,2,0,2,2
1956,2,5,2,0,2,3
1958,2,3,2,0,2,1
1960,2,2,2,0,2,0
1962,2,6,2,0,2,4
1964,2,5,2,0,2,3
1966,2,4,2,0,2,2
1968,2,2,2,0,2,0
1970,2,3,2,0,2,1
1972,2,3,2,0,2,1
1974,2,2,2,0,2,0
1976,2,3,2,0,2,1
1978,2,2,2,0,2,0
1980,2,2,2,0,2,0
1982,2,3,2,0,2,1
1984,2,2,2,0,2,0
1986,2,2,2,0,2,0
1988,2,2,2,0,2,0
1990,2,2,2,0,2,0
1992,2,2,2,0,2,0
1994,2,2,2,0,2,0
1996,2,3,2,0,2,1
1998,2,2,2,0,2,0
2000,2,2,2,0,2,0
2002,2,4,2,0,2,2
2004,2,3,2,0,2,1
2006,2,4,2,0,2,2
2008,2,6,2,0,2,4
2010,2,8,2,0,2,6
2012,2,5,2,0,2,3
2014,2,4,2,0,2,2
2016,2,3,2,0,2,1
2018,2,3,2,0,2,1
2020,2,2,2,0,2,0
2022,2,2,2,0,2,0
2024,2,2,2,0,2,0
2026,2,2,2,0,2,0
2028,2,2,2,0,2,0
2030,2,2,2,0,2,0
2032,2,2,2,0,2,0
2034,2,2,2,0,2,0
2036,2,2,2,0,2,0
2038,2,2,2,0,2,0
2040,2,2,2,0,2,0
2042,2,2,2,0,2,0
2044,2,2,2,0,2,0
2046,2,2,2,0,2,0
2048,2,3,2,0,2,1
2050,2,2,2,0,2,0
2052,2,2,2,0,2,0
2054,2,2,2,0,2,0
2056,2,2,2,0,2,0
2058,2,3,2,0,2,1
2060,2,2,2,0,2,0
2062,2,2,2,0,2,0
2064,2,2,2,0,2,0
2066,2,2,2,0,2,0
2068,2,2,2,0,2,0
2070,2,2,2,0,2,0
2072,2,3,2,0,2,1
2074,2,2,2,0,2,0
2076,2,2,2,0,2,0
2078,2,2,2,0,2,0
2080,2,2,2,0,2,0
2082,2,3,2,0,2,1
2084,2,2,2,0,2,0
2086,2,2,2,0,2,0
2088,2,2,2,0,2,0
2090,2,3,2,0,2,1
2092,2,3,2,0,2,1
2094,2,3,2,0,2,1
2096,2,4,2,0,2,2
2098,2,3,2,0,2,1
2100,2,2,2,0,2,0
2102,2,3,2,0,2,1
2104,2,2,2,0,2,0
2106,2,3,2,0,2,1
2108,2,2,2,0,2,0
2110,2,3,2,0,2,1
2112,2,4,2,0,2,2
2114,2,3,2,0,2,1
2116,2,2,2,0,2,0
2118,2,3,2,0,2,1
2120,2,5,2,0,2,3
2122,2,9,2,0,2,7
2124,2,6,2,0,2,4
2126,2,4,1,1,1,3
2128,2,7,2,0,2,5
2130,2,8,2,0,2,6
2132,2,4,1,1,1,3
2134,2,4,2,0,2,2
2136,2,4,1,1,1,3
2138,2,3,2,0,2,1
2140,2,2,2,0,2,0
2142,2,3,2,0,2,1
2144,2,2,2,0,2,0
2146,2,2,2,0,2,0
2148,2,2,2,0,2,0
2150,2,3,2,0,2,1
2152,2,3,2,0,2,1
2154,2,4,2,0,2,2
2156,2,5,2,0,2,3
2158,2,4,1,1,1,3
2160,2,4,2,0,2,2
2162,2,3,2,0,2,1
2164,2,4,2,0,2,2
2166,2,3,1,1,1,2
2168,2,3,2,0,2,1
2170,2,2,2,0,2,0
2172,2,2,2,0,2,0
2174,2,2,2,0,2,0
2176,2,2,2,0,2,0
2178,2,2,2,0,2,0
2180,2,2,2,0,2,0
2182,2,3,2,0,2,1
2184,2,3,1,1,1,2
2186,2,3,1,1,1,2
2188,2,2,2,0,2,0
2190,2,2,2,0,2,0
2192,2,2,2,0,2,0
2194,2,2,2,0,2,0
2196,2,2,2,0,2,0
2198,2,2,2,0,2,0
2200,2,2,2,0,2,0
2202,2,2,2,0,2,0
2204,2,2,2,0,2,0
2206,2,2,2,0,2,0
2208,2,2,2,0,2,0
2210,2,2,2,0,2,0
2212,2,2,2,0,2,0
2214,2,2,2,0,2,0
2216,2,2,2,0,2,0
2218,2,2,2,0,2,0
2220,2,2,2,0,2,0
2222,2,2,2,0,2,0
2224,2,2,2,0,2,0
2226,2,2,2,0,2,0
2228,2,2,2,0,2,0
2230,2,2,2,0,2,0
2232,2,2,2,0,2,0
2234,2,2,2,0,2,0
2236,2,2,2,0,2,0
2238,2,2,2,0,2,0
2240,2,2,2,0,2,0
2242,2,3,2,0,2,1
2244,2,2,2,0,2,0
2246,2,2,2,0,2,0
2248,2,3,2,0,2,1
2250,2,2,2,0,2,0
2252,2,2,1,1,1,1
2254,2,2,2,0,2,0
2256,2,3,2,0,2,1
2258,2,2,2,0,2,0
2260,2,3,2,0,2,1
2262,2,3,2,0,2,1
2264,2,4,2,0,2,2
2266,2,3,2,0,2,1
2268,2,3,2,0,2,1
2270,2,3,2,0,2,1
2272,2,3,2,0,2,1
2274,2,2,2,0,2,0
2276,2,2,2,0,2,0
2278,2,2,2,0,2,0
2280,2,2,2,0,2,0
2282,2,2,2,0,2,0
2284,2,2,2,0,2,0
2286,2,4,2,0,2,2
2288,2,2,2,0,2,0
2290,2,2,1,1,1,1
2292,2,3,1,1,1,2
2294,2,2,1,1,1,1
2296,2,3,1,1,1,2
2298,2,4,2,0,2,2
2300,2,2,2,0,2,0
2302,2,1,1,1,1,0
2304,2,1,1,1,1,0
2306,2,1,1,1,1,0
2308,2,1,1,1,1,0
2310,2,1,1,1,1,0
2312,2,1,1,1,1,0
2314,2,1,1,1,1,0
2316,2,0,0,2,0,0
2318,2,2,2,0,2,0
2320,2,2,2,0,2,0
2322,2,2,2,0,2,0
2324,2,1,1,1,1,0
2326,2,2,2,0,2,0
2328,2,2,1,1,1,1
2330,2,3,1,1,1,2
2332,2,2,2,0,2,0
2334,2,2,2,0,2,0
2336,2,3,1,1,1,2
2338,2,3,2,0,2,1
2340,2,2,2,0,2,0
2342,2,3,2,0,2,1
2344,2,3,2,0,2,1
2346,2,2,2,0,2,0
2348,2,3,2,0,2,1
2350,2,4,2,0,2,2
2352,2,3,2,0,2,1
2354,2,3,2,0,2,1
2356,2,2,2,0,2,0
2358,2,7,1,1,1,6
2360,2,6,0,2,0,6
2362,2,7,0,2,0,7
2364,2,7,1,1,1,6
2366,2,14,2,0,2,12
2368,2,12,1,1,1,11
2370,2,12,1,1,1,11
2372,2,9,1,1,1,8
2374,2,9,0,2,0,9
2376,2,13,0,2,0,13
2378,2,9,1,1,1,8
2380,2,10,1,1,1,9
2382,2,10,2,0,2,8
2384,2,7,1,1,1,6
2386,2,8,1,1,1,7
2388,2,3,2,0,2,1
2390,2,3,1,1,1,2
2392,2,2,1,1,1,1
2394,2,3,1,1,1,2
2396,2,1,1,1,1,0
2398,2,3,2,0,2,1
2400,2,1,1,1,1,0
2402,2,4,1,1,1,3
2404,2,7,2,0,2,5
2406,2,7,1,1,1,6
2408,2,8,1,1,1,7
2410,2,10,2,0,2,8
2412,2,14,2,0,2,12
2414,2,11,2,0,2,9
2416,2,15,2,0,2,13
2418,2,11,1,1,1,10
2420,2,6,2,0,2,4
2422,2,6,1,1,1,5
2424,2,5,2,0,2,3
2426,2,2,2,0,2,0
2428,2,2,2,0,2,0
2430,2,2,2,0,2,0
2432,2,2,2,0,2,0
2434,2,2,2,0,2,0
2436,2,3,2,0,2,1
2438,2,2,2,0,2,0
2440,2,3,2,0,2,1
2442,2,2,2,0,2,0
2444,2,4,2,0,2,2
2446,2,5,1,1,1,4
2448,2,7,2,0,2,5
2450,2,9,2,0,2,7
2452,2,8,2,0,2,6
2454,2,9,2,0,2,7
2456,2,3,1,1,1,2
2458,2,7,2,0,2,5
2460,2,4,2,0,2,2
2462,2,3,2,0,2,1
2464,2,3,2,0,2,1
2466,2,3,2,0,2,1
2468,2,3,2,0,2,1
2470,2,3,2,0,2,1
2472,2,3,2,0,2,1
2474,2,2,2,0,2,0
2476,2,2,2,0,2,0
2478,2,2,2,0,2,0
2480,2,2,2,0,2,0
2482,2,2,2,0,2,0
2484,2,2,2,0,2,0
2486,2,2,2,0,2,0
2488,2,3,2,0,2,1
2490,2,2,2,0,2,0
2492,2,2,2,0,2,0
2494,2,2,2,0,2,0
2496,2,3,2,0,2,1
2498,2,2,2,0,2,0
2500,2,2,2,0,2,0
2502,2,3,2,0,2,1
2504,2,2,2,0,2,0
2506,2,3,2,0,2,1
2508,2,2,2,0,2,0
2510,2,2,2,0,2,0
2512,2,2,2,0,2,0
2514,2,2,2,0,2,0
2516,2,2,2,0,2,0
2518,2,2,1,1,1,1
2520,2,2,2,0,2,0
2522,2,2,2,0,2,0
2524,2,2,2,0,2,0
2526,2,2,2,0,2,0
2528,2,2,2,0,2,0
2530,2,2,2,0,2,0
2532,2,2,2,0,2,0
2534,2,2,2,0,2,0
2536,2,2,2,0,2,0
2538,2,2,2,0,2,0
2540,2,2,2,0,2,0
2542,2,2,2,0,2,0
2544,2,2,2,0,2,0
2546,2,2,2,0,2,0
2548,2,2,2,0,2,0
2550,2,2,2,0,2,0
2552,2,2,2,0,2,0
2554,2,2,2,0,2,0
2556,2,2,2,0,2,0
2558,2,2,2,0,2,0
2560,2,3,2,0,2,1
2562,2,2,2,0,2,0
2564,2,4,2,0,2,2
2566,2,2,1,1,1,1
2568,2,4,1,1,1,3
2570,2,2,1,1,1,1
2572,2,2,1,1,1,1
2574,2,2,1,1,1,1
2576,2,5,1,1,1,4
2578,2,2,1,1,1,1
2580,2,5,1,1,1,4
2582,2,2,2,0,2,0
2584,2,4,2,0,2,2
2586,2,4,2,0,2,2
2588,2,2,2,0,2,0
2590,2,4,2,0,2,2
2592,2,5,2,0,2,3
2594,2,5,1,1,1,4
2596,2,2,1,1,1,1
2598,2,2,1,1,1,1
2600,2,3,2,0,2,1
2602,2,4,2,0,2,2
2604,2,3,2,0,2,1
2606,2,3,2,0,2,1
2608,2,3,2,0,2,1
2610,2,3,2,0,2,1
2612,2,1,1,1,1,0
2614,2,3,2,0,2,1
2616,2,1,0,2,0,1
2618,2,4,1,1,1,3
2620,2,4,0,2,0,4
2622,2,1,0,2,0,1
2624,2,2,0,2,0,2
2626,2,3,0,2,0,3
2628,2,2,1,1,1,1
2630,2,4,0,2,0,4
2632,2,5,0,2,0,5
2634,2,6,0,2,0,6
2636,2,3,0,2,0,3
2638,2,6,0,2,0,6
2640,2,4,0,2,0,4
2642,2,4,0,2,0,4
2644,2,8,1,1,1,7
2646,2,6,1,1,1,5
2648,2,5,0,2,0,5
2650,2,8,0,2,0,8
2652,2,3,0,2,0,3
2654,2,5,0,2,0,5
2656,2,6,0,2,0,6
2658,2,8,0,2,0,8
2660,2,9,0,2,0,9
2662,2,5,0,2,0,5
2664,2,3,0,2,0,3
2666,2,4,0,2,0,4
2668,2,4,0,2,0,4
2670,2,1,0,2,0,1
2672,2,1,0,2,0,1
2674,2,1,0,2,0,1
2676,2,1,0,2,0,1
2678,2,3,0,2,0,3
2680,2,1,0,2,0,1
2682,2,2,0,2,0,2
2684,2,1,0,2,0,1
2686,2,1,0,2,0,1
2688,2,2,0,2,0,2
2690,2,3,0,2,0,3
2692,2,2,0,2,0,2
2694,2,1,0,2,0,1
2696,2,1,0,2,0,1
2698,2,1,0,2,0,1
2700,2,1,0,2,0,1
2702,2,0,0,2,0,0
2704,2,1,0,2,0,1
2706,2,1,0,2,0,1
2708,2,1,0,2,0,1
2710,2,1,0,2,0,1
2712,2,1,0,2,0,1
2714,2,2,0,2,0,2
2716,2,1,0,2,0,1
2718,2,0,0,2,0,0
2720,2,0,0,2,0,0
2722,2,0,0,2,0,0
2724,2,1,0,2,0,1
2726,2,0,0,2,0,0
2728,2,0,0,2,0,0
2730,2,0,0,2,0,0
2732,2,0,0,2,0,0
2734,2,1,0,2,0,1
2736,2,0,0,2,0,0
2738,2,0,0,2,0,0
2740,2,0,0,2,0,0
2742,2,1,0,2,0,1
2744,2,0,0,2,0,0
2746,2,1,0,2,0,1
2748,2,1,0,2,0,1
2750,2,2,0,2,0,2
2752,2,3,0,2,0,3
2754,2,2,0,2,0,2
2756,2,2,0,2,0,2
2758,2,2,0,2,0,2
2760,2,1,0,2,0,1
2762,2,1,0,2,0,1
2764,2,1,0,2,0,1
2766,2,2,0,2,0,2
2768,2,0,0,2,0,0
2770,2,0,0,2,0,0
2772,2,1,0,2,0,1
2774,2,2,0,2,0,2
2776,2,1,0,2,0,1
2778,2,2,0,2,0,2
2780,2,2,0,2,0,2
2782,2,1,0,2,0,1
2784,2,1,0,2,0,1
2786,2,2,0,2,0,2
2788,2,1,0,2,0,1
2790,2,3,0,2,0,3
2792,2,2,0,2,0,2
2794,2,1,0,2,0,1
2796,2,0,0,2,0,0
2798,2,2,0,2,0,2
2800,2,2,0,2,0,2
2802,2,2,0,2,0,2
2804,2,1,0,2,0,1
2806,2,1,0,2,0,1
2808,2,1,0,2,0,1
2810,2,0,0,2,0,0
2812,2,3,0,2,0,3
2814,2,3,0,2,0,3
2816,2,4,0,2,0,4
2818,2,1,0,2,0,1
2820,2,4,0,2,0,4
2822,2,2,0,2,0,2
2824,2,4,0,2,0,4
2826,2,5,0,2,0,5
2828,2,3,0,2,0,3
2830,2,3,0,2,0,3
2832,2,0,0,2,0,0
2834,2,2,0,2,0,2
2836,2,0,0,2,0,0
2838,2,1,0,2,0,1
2840,2,3,0,2,0,3
2842,2,1,0,2,0,1
2844,2,1,0,2,0,1
2846,2,2,0,2,0,2
2848,2,1,0,2,0,1
2850,2,1,0,2,0,1
2852,2,2,0,2,0,2
2854,2,2,0,2,0,2
2856,2,0,0,2,0,0
2858,2,0,0,2,0,0
2860,2,0,0,2,0,0
2862,2,0,0,2,0,0
2864,2,0,0,2,0,0
2866,2,0,0,2,0,0
2868,2,1,0,2,0,1
2870,2,0,0,2,0,0
2872,2,1,0,2,0,1
2874,2,0,0,2,0,0
2876,2,0,0,2,0,0
2878,2,0,0,2,0,0
2880,2,0,0,2,0,0
2882,2,1,0,2,0,1
2884,2,1,0,2,0,1
2886,2,0,0,2,0,0
2888,2,0,0,2,0,0
2890,2,0,0,2,0,0
2892,2,0,0,2,0,0
2894,2,0,0,2,0,0
2896,2,0,0,2,0,0
2898,2,0,0,2,0,0
2900,2,0,0,2,0,0
2902,2,0,0,2,0,0
2904,2,0,0,2,0,0
2906,2,0,0,2,0,0
2908,2,0,0,2,0,0
2910,2,0,0,2,0,0
2912,2,0,0,2,0,0
2914,2,0,0,2,0,0
2916,2,0,0,2,0,0
2918,2,0,0,2,0,0
2920,2,0,0,2,0,0
2922,2,0,0,2,0,0
2924,2,0,0,2,0,0
2926,2,0,0,2,0,0
2928,2,0,0,2,0,0
2930,2,0,0,2,0,0
2932,2,0,0,2,0,0
2934,2,12,0,2,0,12
2936,2,16,0,2,0,16
2938,2,17,0,2,0,17
2940,2,24,0,2,0,24
2942,2,6,0,2,0,6
2944,2,1,0,2,0,1
2946,2,1,0,2,0,1
2948,2,0,0,2,0,0
2950,2,0,0,2,0,0
2952,2,0,0,2,0,0
2954,2,1,0,2,0,1
2956,2,0,0,2,0,0
2958,2,1,0,2,0,1
2960,2,1,0,2,0,1
2962,2,0,0,2,0,0
2964,2,0,0,2,0,0
2966,2,0,0,2,0,0
2968,2,1,0,2,0,1
2970,2,1,0,2,0,1
2972,2,4,0,2,0,4
2974,2,2,0,2,0,2
2976,2,2,0,2,0,2
2978,2,0,0,2,0,0
2980,2,0,0,2,0,0
2982,2,0,0,2,0,0
2984,2,1,0,2,0,1
2986,2,0,0,2,0,0
2988,2,6,0,2,0,6
2990,2,12,0,2,0,12
2992,2,15,0,2,0,15
2994,2,10,0,2,0,10
2996,2,0,0,2,0,0
2998,2,0,0,2,0,0
3000,2,0,0,2,0,0
3002,2,0,0,2,0,0
3004,2,0,0,2,0,0
3006,2,0,0,2,0,0
3008,2,0,0,2,0,0
3010,2,1,0,2,0,1
3012,2,0,0,2,0,0
3014,2,0,0,2,0,0
3016,2,0,0,2,0,0
3018,2,1,0,2,0,1
3020,2,1,0,2,0,1
3022,2,0,0,2,0,0
3024,2,0,0,2,0,0
3026,2,0,0,2,0,0
3028,2,0,0,2,0,0
3030,2,0,0,2,0,0
3032,2,0,0,2,0,0
3034,2,0,0,2,0,0
3036,2,1,0,2,0,1
3038,2,1,0,2,0,1
3040,2,0,0,2,0,0
3042,2,0,0,2,0,0
3044,2,0,0,2,0,0
3046,2,0,0,2,0,0
3048,2,0,0,2,0,0
3050,2,0,0,2,0,0
3052,2,0,0,2,0,0
3054,2,0,0,2,0,0
3056,2,0,0,2,0,0
3058,2,0,0,2,0,0
3060,2,0,0,2,0,0
3062,2,0,0,2,0,0
3064,2,0,0,2,0,0
3066,2,2,0,2,0,2
3068,2,1,0,2,0,1
3070,2,0,0,2,0,0
3072,2,2,0,2,0,2
3074,2,1,0,2,0,1
3076,2,3,0,2,0,3
3078,2,2,0,2,0,2
3080,2,2,0,2,0,2
3082,2,4,0,2,0,4
3084,2,2,0,2,0,2
3086,2,0,0,2,0,0
3088,2,0,0,2,0,0
3090,2,0,0,2,0,0
3092,2,0,0,2,0,0
3094,2,0,0,2,0,0
3096,2,0,0,2,0,0
3098,2,0,0,2,0,0
3100,2,0,0,2,0,0
3102,2,0,0,2,0,0
3104,2,0,0,2,0,0
3106,2,0,0,2,0,0
3108,2,0,0,2,0,0
3110,2,0,0,2,0,0
3112,2,1,0,2,0,1
3114,2,1,0,2,0,1
3116,2,1,0,2,0,1
3118,2,0,0,2,0,0
3120,2,0,0,2,0,0
3122,2,1,0,2,0,1
3124,2,2,0,2,0,2
3126,2,2,0,2,0,2
3128,2,0,0,2,0,0
3130,2,0,0,2,0,0
3132,2,1,0,2,0,1
3134,2,1,0,2,0,1
3136,2,1,0,2,0,1
3138,2,3,0,2,0,3
3140,2,1,0,2,0,1
3142,2,1,0,2,0,1
3144,2,0,0,2,0,0
3146,2,0,0,2,0,0
3148,2,1,0,2,0,1
3150,2,5,0,2,0,5
3152,2,10,0,2,0,10
3154,2,9,0,2,0,9
3156,2,7,0,2,0,7
3158,2,9,0,2,0,9
3160,2,7,0,2,0,7
3162,2,3,0,2,0,3
3164,2,4,0,2,0,4
3166,2,0,0,2,0,0
3168,2,1,0,2,0,1
3170,2,2,0,2,0,2
3172,2,1,0,2,0,1
3174,2,1,0,2,0,1
3176,2,2,0,2,0,2
3178,2,3,0,2,0,3
3180,2,5,0,2,0,5
3182,2,4,0,2,0,4
3184,2,6,0,2,0,6
3186,2,4,0,2,0,4
3188,2,3,0,2,0,3
3190,2,3,0,2,0,3
3192,2,1,0,2,0,1
3194,2,0,0,2,0,0
3196,2,0,0,2,0,0
3198,2,1,0,2,0,1
3200,2,2,0,2,0,2
3202,2,2,0,2,0,2
3204,2,2,0,2,0,2
3206,2,1,0,2,0,1
3208,2,2,0,2,0,2
3210,2,2,0,2,0,2
3212,2,2,0,2,0,2
3214,2,0,0,2,0,0
3216,2,2,0,2,0,2
3218,2,0,0,2,0,0
3220,2,2,0,2,0,2
3222,2,0,0,2,0,0
3224,2,0,0,2,0,0
3226,2,0,0,2,0,0
3228,2,0,0,2,0,0
3230,2,2,0,2,0,2
3232,2,1,0,2,0,1
3234,2,2,0,2,0,2
3236,2,0,0,2,0,0
3238,2,3,0,2,0,3
3240,2,1,0,2,0,1
3242,2,4,0,2,0,4
3244,2,2,0,2,0,2
3246,2,1,0,2,0,1
3248,2,0,0,2,0,0
3250,2,1,0,2,0,1
3252,2,3,0,2,0,3
3254,2,1,0,2,0,1
3256,2,1,0,2,0,1
3258,2,3,0,2,0,3
3260,2,1,0,2,0,1
3262,2,3,0,2,0,3
3264,2,1,0,2,0,1
3266,2,1,0,2,0,1
3268,2,0,0,2,0,0
3270,2,1,0,2,0,1
3272,2,0,0,2,0,0
3274,2,1,0,2,0,1
3276,2,0,0,2,0,0
3278,2,2,0,2,0,2
3280,2,3,0,2,0,3
3282,2,3,0,2,0,3
3284,2,2,0,2,0,2
3286,2,2,0,2,0,2
3288,2,3,0,2,0,3
3290,2,1,0,2,0,1
3292,2,2,0,2,0,2
3294,2,3,0,2,0,3
3296,2,3,0,2,0,3
3298,2,3,0,2,0,3
3300,2,4,0,2,0,4
3302,2,2,0,2,0,2
3304,2,3,0,2,0,3
3306,2,2,0,2,0,2
3308,2,3,0,2,0,3
3310,2,3,0,2,0,3
3312,2,1,0,2,0,1
3314,2,6,0,2,0,6
3316,2,3,0,2,0,3
3318,2,3,0,2,0,3
3320,2,4,1,1,1,3
3322,2,3,0,2,0,3
3324,2,2,0,2,0,2
3326,2,2,0,2,0,2
3328,2,2,0,2,0,2
3330,2,3,0,2,0,3
3332,2,4,0,2,0,4
3334,2,6,0,2,0,6
3336,2,4,0,2,0,4
3338,2,4,0,2,0,4
3340,2,1,0,2,0,1
3342,2,1,0,2,0,1
3344,2,2,0,2,0,2
3346,2,1,0,2,0,1
3348,2,0,0,2,0,0
3350,2,2,0,2,0,2
3352,2,3,0,2,0,3
3354,2,1,0,2,0,1
3356,2,2,0,2,0,2
3358,2,2,0,2,0,2
3360,2,3,0,2,0,3
3362,2,1,0,2,0,1
3364,2,2,0,2,0,2
3366,2,2,0,2,0,2
3368,2,1,0,2,0,1
3370,2,1,0,2,0,1
3372,2,0,0,2,0,0
3374,2,0,0,2,0,0
3376,2,1,0,2,0,1
3378,2,1,0,2,0,1
3380,2,2,0,2,0,2
3382,2,3,1,1,1,2
3384,2,3,0,2,0,3
3386,2,3,1,1,1,2
3388,2,3,1,1,1,2
3390,2,2,0,2,0,2
3392,2,0,0,2,0,0
3394,2,1,0,2,0,1
3396,2,2,0,2,0,2
3398,2,1,0,2,0,1
3400,2,2,0,2,0,2
3402,2,1,0,2,0,1
3404,2,2,0,2,0,2
3406,2,2,0,2,0,2
3408,2,2,0,2,0,2
3410,2,3,0,2,0,3
3412,2,1,0,2,0,1
3414,2,2,0,2,0,2
3416,2,2,0,2,0,2
3418,2,2,0,2,0,2
3420,2,2,0,2,0,2
3422,2,2,0,2,0,2
3424,2,3,0,2,0,3
3426,2,0,0,2,0,0
3428,2,2,0,2,0,2
3430,2,0,0,2,0,0
3432,2,0,0,2,0,0
3434,2,0,0,2,0,0
3436,2,1,0,2,0,1
3438,2,0,0,2,0,0
3440,2,1,1,1,1,0
3442,2,2,0,2,0,2
3444,2,1,0,2,0,1
3446,2,2,0,2,0,2
3448,2,0,0,2,0,0
3450,2,2,0,2,0,2
3452,2,0,0,2,0,0
3454,2,0,0,2,0,0
3456,2,1,0,2,0,1
3458,2,2,0,2,0,2
3460,2,1,0,2,0,1
3462,2,0,0,2,0,0
3464,2,0,0,2,0,0
3466,2,3,1,1,1,2
3468,2,1,1,1,1,0
3470,2,0,0,2,0,0
3472,2,3,0,2,0,3
3474,2,1,0,2,0,1
3476,2,1,0,2,0,1
3478,2,2,0,2,0,2
3480,2,2,0,2,0,2
3482,2,5,0,2,0,5
3484,2,2,0,2,0,2
3486,2,1,0,2,0,1
3488,2,1,0,2,0,1
3490,2,1,0,2,0,1
3492,2,1,0,2,0,1
3494,2,0,0,2,0,0
3496,2,0,0,2,0,0
3498,2,1,0,2,0,1
3500,2,0,0,2,0,0
3502,2,2,0,2,0,2
3504,2,2,0,2,0,2
3506,2,1,0,2,0,1
3508,2,1,0,2,0,1
3510,2,0,0,2,0,0
3512,2,3,0,2,0,3
3514,2,4,0,2,0,4
3516,2,4,0,2,0,4
3518,2,1,0,2,0,1
3520,2,2,0,2,0,2
3522,2,1,0,2,0,1
3524,2,1,0,2,0,1
3526,2,0,0,2,0,0
3528,2,0,0,2,0,0
3530,2,0,0,2,0,0
3532,2,1,0,2,0,1
3534,2,1,0,2,0,1
3536,2,2,0,2,0,2
3538,2,2,0,2,0,2
3540,2,0,0,2,0,0
3542,2,1,0,2,0,1
3544,2,2,0,2,0,2
3546,2,1,0,2,0,1
3548,2,2,0,2,0,2
3550,2,3,0,2,0,3
3552,2,2,0,2,0,2
3554,2,0,0,2,0,0
3556,2,4,0,2,0,4
3558,2,1,0,2,0,1
3560,2,1,0,2,0,1
3562,2,0,0,2,0,0
3564,2,1,0,2,0,1
3566,2,0,0,2,0,0
3568,2,0,0,2,0,0
3570,2,1,0,2,0,1
3572,2,0,0,2,0,0
3574,2,2,0,2,0,2
3576,2,3,0,2,0,3
3578,2,8,0,2,0,8
3580,2,7,0,2,0,7
3582,2,4,0,2,0,4
3584,2,5,0,2,0,5
3586,2,2,0,2,0,2
3588,2,0,0,2,0,0
3590,2,2,0,2,0,2
3592,2,0,0,2,0,0
3594,2,0,0,2,0,0
3596,2,0,0,2,0,0
3598,2,0,0,2,0,0
3600,2,0,0,2,0,0
3602,2,0,0,2,0,0
3604,2,0,0,2,0,0
3606,2,0,0,2,0,0
3608,2,0,0,2,0,0
3610,2,0,0,2,0,0
3612,2,0,0,2,0,0
3614,2,0,0,2,0,0
3616,2,2,0,2,0,2
3618,2,1,0,2,0,1
3620,2,0,0,2,0,0
3622,2,0,0,2,0,0
3624,2,0,0,2,0,0
3626,2,1,0,2,0,1
3628,2,2,0,2,0,2
3630,2,2,0,2,0,2
3632,2,2,0,2,0,2
3634,2,1,0,2,0,1
3636,2,2,0,2,0,2
3638,2,0,0,2,0,0
3640,2,0,0,2,0,0
3642,2,2,0,2,0,2
3644,2,2,0,2,0,2
3646,2,0,0,2,0,0
3648,2,1,0,2,0,1
3650,2,0,0,2,0,0
3652,2,0,0,2,0,0
3654,2,0,0,2,0,0
3656,2,0,0,2,0,0
3658,2,0,0,2,0,0
3660,2,0,0,2,0,0
3662,2,0,0,2,0,0
3664,2,0,0,2,0,0
3666,2,0,0,2,0,0
3668,2,0,0,2,0,0
3670,2,0,0,2,0,0
3672,2,0,0,2,0,0
3674,2,0,0,2,0,0
3676,2,0,0,2,0,0
3678,2,0,0,2,0,0
3680,2,0,0,2,0,0
3682,2,0,0,2,0,0
3684,2,0,0,2,0,0
3686,2,0,0,2,0,0
3688,2,0,0,2,0,0
3690,2,0,0,2,0,0
3692,2,0,0,2,0,0
3694,2,1,0,2,0,1
3696,2,1,0,2,0,1
3698,2,2,0,2,0,2
3700,2,1,0,2,0,1
3702,2,1,0,2,0,1
3704,2,1,0,2,0,1
3706,2,1,0,2,0,1
3708,2,3,0,2,0,3
3710,2,5,0,2,0,5
3712,2,3,0,2,0,3
3714,2,4,0,2,0,4
3716,2,3,0,2,0,3
3718,2,3,0,2,0,3
3720,2,2,0,2,0,2
3722,2,3,0,2,0,3
3724,2,2,0,2,0,2
3726,2,3,0,2,0,3
3728,2,2,0,2,0,2
3730,2,2,0,2,0,2
3732,2,3,0,2,0,3
3734,2,2,0,2,0,2
3736,2,3,0,2,0,3
3738,2,4,0,2,0,4
3740,2,4,0,2,0,4
3742,2,4,1,1,1,3
3744,2,5,0,2,0,5
3746,2,3,0,2,0,3
3748,2,5,1,1,1,4
3750,2,6,0,2,0,6
3752,2,1,0,2,0,1
3754,2,3,1,1,1,2
3756,2,5,1,1,1,4
3758,2,5,0,2,0,5
3760,2,3,0,2,0,3
3762,2,3,0,2,0,3
3764,2,3,0,2,0,3
3766,0,6,0,0,0,6
